Time (rel/ms),Date,Time,Type,No.,Phase,Day,duration,System,Channel,F,Fm,PAR,Y(II),ETR
1325305400,2022-04-19T22:00:00Z,1899-12-31T20:51:09Z,FO,4082,recovery,14,27,AMV,C30,190,646,-,0.706,-
1325310550,2022-04-19T22:00:00Z,1899-12-31T20:51:14Z,FO,4083,recovery,14,27,,,78,78,-,0.000,-
1325314040,2022-04-19T22:00:00Z,1899-12-31T20:51:18Z,FO,4084,recovery,14,27,,,7,10,-,-,-
1325325300,2022-04-19T22:00:00Z,1899-12-31T20:51:29Z,FO,4085,recovery,14,27,AMV,C33,284,951,-,0.701,-
1325330760,2022-04-19T22:00:00Z,1899-12-31T20:51:34Z,FO,4086,recovery,14,27,AMV,C33,175,505,-,0.653,-
1325337620,2022-04-19T22:00:00Z,1899-12-31T20:51:41Z,FO,4087,recovery,14,27,AMV,C33,93,513,-,0.819,-
1325343320,2022-04-19T22:00:00Z,1899-12-31T20:51:47Z,FO,4088,recovery,14,27,AMV,C33,175,664,-,0.736,-
1325348480,2022-04-19T22:00:00Z,1899-12-31T20:51:52Z,FO,4089,recovery,14,27,,,92,92,-,0.000,-
1325361620,2022-04-19T22:00:00Z,1899-12-31T20:52:05Z,FO,4090,recovery,14,27,AMV,C35,220,523,-,0.579,-
1325367060,2022-04-19T22:00:00Z,1899-12-31T20:52:11Z,FO,4091,recovery,14,27,AMV,C35,149,769,-,0.806,-
1325375460,2022-04-19T22:00:00Z,1899-12-31T20:52:19Z,FO,4092,recovery,14,27,AMV,C35,121,239,-,0.494,-
1325381060,2022-04-19T22:00:00Z,1899-12-31T20:52:25Z,FO,4093,recovery,14,27,AMV,C35,116,437,-,0.735,-
1325386440,2022-04-19T22:00:00Z,1899-12-31T20:52:30Z,FO,4094,recovery,14,27,,,58,58,-,0.000,-
1325396240,2022-04-19T22:00:00Z,1899-12-31T20:52:40Z,FO,4095,recovery,14,27,AMV,C37,156,507,-,0.692,-
1325401700,2022-04-19T22:00:00Z,1899-12-31T20:52:45Z,FO,4096,recovery,14,27,AMV,C37,147,549,-,0.732,-
1325412900,2022-04-19T22:00:00Z,1899-12-31T20:52:56Z,FO,4097,recovery,14,27,AMV,C37,92,309,-,0.702,-
1325418820,2022-04-19T22:00:00Z,1899-12-31T20:53:02Z,FO,4098,recovery,14,27,AMV,C37,130,478,-,0.728,-
1325423820,2022-04-19T22:00:00Z,1899-12-31T20:53:07Z,FO,4099,recovery,14,27,,,33,33,-,-,-
1325431000,2022-04-19T22:00:00Z,1899-12-31T20:53:15Z,FO,4100,recovery,14,27,AMV,C38,302,1255,-,0.759,-
1325436050,2022-04-19T22:00:00Z,1899-12-31T20:53:20Z,FO,4101,recovery,14,27,AMV,C38,206,529,-,0.611,-
1325443420,2022-04-19T22:00:00Z,1899-12-31T20:53:27Z,FO,4102,recovery,14,27,AMV,C38,143,921,-,0.845,-
1325449000,2022-04-19T22:00:00Z,1899-12-31T20:53:33Z,FO,4103,recovery,14,27,AMV,C38,306,960,-,0.681,-
1325454880,2022-04-19T22:00:00Z,1899-12-31T20:53:38Z,FO,4104,recovery,14,27,AMV,C38,127,180,-,0.294,-
1325459980,2022-04-19T22:00:00Z,1899-12-31T20:53:43Z,FO,4105,recovery,14,27,,,39,39,-,-,-
1325469180,2022-04-19T22:00:00Z,1899-12-31T20:53:53Z,FO,4106,recovery,14,27,AMV,C42,417,1875,-,0.778,-
1325474360,2022-04-19T22:00:00Z,1899-12-31T20:53:58Z,FO,4107,recovery,14,27,AMV,C42,334,334,-,0.000,-
1325482040,2022-04-19T22:00:00Z,1899-12-31T20:54:06Z,FO,4108,recovery,14,27,AMV,C42,130,197,-,0.340,-
1325490120,2022-04-19T22:00:00Z,1899-12-31T20:54:14Z,FO,4109,recovery,14,27,AMV,C42,98,228,-,0.570,-
1325495640,2022-04-19T22:00:00Z,1899-12-31T20:54:19Z,FO,4110,recovery,14,27,AMV,C42,223,1134,-,0.803,-
1325501320,2022-04-19T22:00:00Z,1899-12-31T20:54:25Z,FO,4111,recovery,14,27,AMV,C42,104,349,-,0.702,-
1325506840,2022-04-19T22:00:00Z,1899-12-31T20:54:30Z,FO,4112,recovery,14,27,,,99,99,-,0.000,-
1325513900,2022-04-19T22:00:00Z,1899-12-31T20:54:37Z,FO,4113,recovery,14,27,AMV,C44,367,1278,-,0.713,-
1325520420,2022-04-19T22:00:00Z,1899-12-31T20:54:44Z,FO,4114,recovery,14,27,AMV,C44,207,671,-,0.692,-
1325527100,2022-04-19T22:00:00Z,1899-12-31T20:54:51Z,FO,4115,recovery,14,27,AMV,C44,174,998,-,0.826,-
1325532600,2022-04-19T22:00:00Z,1899-12-31T20:54:56Z,FO,4116,recovery,14,27,AMV,C44,305,983,-,0.690,-
1325538900,2022-04-19T22:00:00Z,1899-12-31T20:55:02Z,FO,4117,recovery,14,27,AMV,C44,216,537,-,0.598,-
1325542500,2022-04-19T22:00:00Z,1899-12-31T20:55:06Z,FO,4118,recovery,14,27,,,19,19,-,-,-
1325548200,2022-04-19T22:00:00Z,1899-12-31T20:55:12Z,FO,4119,recovery,14,27,,,6,11,-,-,-
1325557220,2022-04-19T22:00:00Z,1899-12-31T20:55:21Z,FO,4120,recovery,14,27,AMV,C47,1488,1488,-,0.000,-
1325566100,2022-04-19T22:00:00Z,1899-12-31T20:55:30Z,FO,4121,recovery,14,27,AMV,C47,76,305,-,0.751,-
1325572960,2022-04-19T22:00:00Z,1899-12-31T20:55:36Z,FO,4122,recovery,14,27,AMV,C47,155,292,-,0.469,-
1325580380,2022-04-19T22:00:00Z,1899-12-31T20:55:44Z,FO,4123,recovery,14,27,AMV,C47,155,503,-,0.692,-
1325587220,2022-04-19T22:00:00Z,1899-12-31T20:55:51Z,FO,4124,recovery,14,27,,,353,1322,-,0.733,-
1325600860,2022-04-19T22:00:00Z,1899-12-31T20:56:04Z,FO,4125,recovery,14,27,,,11,11,-,-,-
1325613100,2022-04-19T22:00:00Z,1899-12-31T20:56:17Z,FO,4126,recovery,14,27,AMV,C48,324,1289,-,0.749,-
1325618340,2022-04-19T22:00:00Z,1899-12-31T20:56:22Z,FO,4127,recovery,14,27,AMV,C48,202,511,-,0.605,-
1325625600,2022-04-19T22:00:00Z,1899-12-31T20:56:29Z,FO,4128,recovery,14,27,AMV,C48,139,1151,-,0.879,-
1325631640,2022-04-19T22:00:00Z,1899-12-31T20:56:35Z,FO,4129,recovery,14,27,AMV,C48,220,892,-,0.753,-
1325637120,2022-04-19T22:00:00Z,1899-12-31T20:56:41Z,FO,4130,recovery,14,27,,,7,7,-,-,-
1325647380,2022-04-19T22:00:00Z,1899-12-31T20:56:51Z,FO,4131,recovery,14,27,AMV,C50,230,1576,-,0.854,-
1325652700,2022-04-19T22:00:00Z,1899-12-31T20:56:56Z,FO,4132,recovery,14,27,AMV,C50,276,1022,-,0.730,-
1325660420,2022-04-19T22:00:00Z,1899-12-31T20:57:04Z,FO,4133,recovery,14,27,AMV,C50,131,255,-,0.486,-
1325666100,2022-04-19T22:00:00Z,1899-12-31T20:57:10Z,FO,4134,recovery,14,27,AMV,C50,484,1966,-,0.754,-
1325673050,2022-04-19T22:00:00Z,1899-12-31T20:57:17Z,FO,4135,recovery,14,27,,,11,11,-,-,-
1325682060,2022-04-19T22:00:00Z,1899-12-31T20:57:26Z,FO,4136,recovery,14,27,AMV,C51,248,1020,-,0.757,-
1325687460,2022-04-19T22:00:00Z,1899-12-31T20:57:31Z,FO,4137,recovery,14,27,AMV,C51,190,459,-,0.586,-
1325696760,2022-04-19T22:00:00Z,1899-12-31T20:57:40Z,FO,4138,recovery,14,27,AMV,C51,133,486,-,0.726,-
1325702060,2022-04-19T22:00:00Z,1899-12-31T20:57:46Z,FO,4139,recovery,14,27,AMV,C51,147,567,-,0.741,-
1325708620,2022-04-19T22:00:00Z,1899-12-31T20:57:52Z,FO,4140,recovery,14,27,,,10,10,-,-,-
1325718560,2022-04-19T22:00:00Z,1899-12-31T20:58:02Z,FO,4141,recovery,14,27,AMV,C52,308,1319,-,0.766,-
1325724300,2022-04-19T22:00:00Z,1899-12-31T20:58:08Z,FO,4142,recovery,14,27,AMV,C52,341,1142,-,0.701,-
1325732560,2022-04-19T22:00:00Z,1899-12-31T20:58:16Z,FO,4143,recovery,14,27,AMV,C52,161,509,-,0.684,-
1325738400,2022-04-19T22:00:00Z,1899-12-31T20:58:22Z,FO,4144,recovery,14,27,AMV,C52,350,1078,-,0.675,-
1325745220,2022-04-19T22:00:00Z,1899-12-31T20:58:29Z,FO,4145,recovery,14,27,,,24,24,-,-,-
1325756080,2022-04-19T22:00:00Z,1899-12-31T20:58:40Z,FO,4146,recovery,14,27,AMV,C55,222,979,-,0.773,-
1325761580,2022-04-19T22:00:00Z,1899-12-31T20:58:45Z,FO,4147,recovery,14,27,AMV,C55,84,648,-,0.870,-
1325770140,2022-04-19T22:00:00Z,1899-12-31T20:58:54Z,FO,4148,recovery,14,27,AMV,C55,176,555,-,0.683,-
1325776500,2022-04-19T22:00:00Z,1899-12-31T20:59:00Z,FO,4149,recovery,14,27,AMV,C55,177,736,-,0.760,-
1325782160,2022-04-19T22:00:00Z,1899-12-31T20:59:06Z,FO,4150,recovery,14,27,,,8,8,-,-,-
1325792660,2022-04-19T22:00:00Z,1899-12-31T20:59:16Z,FO,4151,recovery,14,27,AMV,C56,123,388,-,0.683,-
1325799220,2022-04-19T22:00:00Z,1899-12-31T20:59:23Z,FO,4152,recovery,14,27,AMV,C56,127,166,-,0.235,-
1325808800,2022-04-19T22:00:00Z,1899-12-31T20:59:32Z,FO,4153,recovery,14,27,AMV,C56,330,987,-,0.666,-
1325813200,2022-04-19T22:00:00Z,1899-12-31T20:59:37Z,FO,4154,recovery,14,27,AMV,C56,221,756,-,0.708,-
1325821550,2022-04-19T22:00:00Z,1899-12-31T20:59:45Z,FO,4155,recovery,14,27,,,2,6,-,-,-
1325833540,2022-04-19T22:00:00Z,1899-12-31T20:59:57Z,FO,4156,recovery,14,27,AMV,C57,331,1057,-,0.687,-
1325839180,2022-04-19T22:00:00Z,1899-12-31T21:00:03Z,FO,4157,recovery,14,27,AMV,C57,157,409,-,0.616,-
1325847500,2022-04-19T22:00:00Z,1899-12-31T21:00:11Z,FO,4158,recovery,14,27,AMV,C57,160,666,-,0.760,-
1325852660,2022-04-19T22:00:00Z,1899-12-31T21:00:16Z,FO,4159,recovery,14,27,AMV,C57,154,1021,-,0.849,-
1325858460,2022-04-19T22:00:00Z,1899-12-31T21:00:22Z,FO,4160,recovery,14,27,,,9,9,-,-,-
1325866200,2022-04-19T22:00:00Z,1899-12-31T21:00:30Z,FO,4161,recovery,14,27,AMV,C60,142,567,-,0.750,-
1325871400,2022-04-19T22:00:00Z,1899-12-31T21:00:35Z,FO,4162,recovery,14,27,AMV,C60,288,380,-,0.242,-
1325879560,2022-04-19T22:00:00Z,1899-12-31T21:00:43Z,FO,4163,recovery,14,27,AMV,C60,223,1291,-,0.827,-
1325885980,2022-04-19T22:00:00Z,1899-12-31T21:00:49Z,FO,4164,recovery,14,27,AMV,C60,242,591,-,0.591,-
1325893460,2022-04-19T22:00:00Z,1899-12-31T21:00:57Z,FO,4165,recovery,14,27,,,9,9,-,-,-
1325903720,2022-04-19T22:00:00Z,1899-12-31T21:01:07Z,FO,4166,recovery,14,27,AMV,C64,189,575,-,0.671,-
1325909080,2022-04-19T22:00:00Z,1899-12-31T21:01:13Z,FO,4167,recovery,14,27,AMV,C64,156,617,-,0.747,-
1325916320,2022-04-19T22:00:00Z,1899-12-31T21:01:20Z,FO,4168,recovery,14,27,AMV,C64,138,911,-,0.849,-
1325922800,2022-04-19T22:00:00Z,1899-12-31T21:01:26Z,FO,4169,recovery,14,27,AMV,C64,219,605,-,0.638,-
1325927500,2022-04-19T22:00:00Z,1899-12-31T21:01:31Z,FO,4170,recovery,14,27,,,19,46,-,-,-
1325931540,2022-04-19T22:00:00Z,1899-12-31T21:01:35Z,FO,4171,recovery,14,27,,,17,47,-,-,-
1325946700,2022-04-19T22:00:00Z,1899-12-31T21:01:50Z,FO,4172,recovery,14,27,IMP,C01,91,688,-,0.868,-
1325952840,2022-04-19T22:00:00Z,1899-12-31T21:01:56Z,FO,4173,recovery,14,27,IMP,C01,173,509,-,0.660,-
1325961100,2022-04-19T22:00:00Z,1899-12-31T21:02:05Z,FO,4174,recovery,14,27,IMP,C01,55,265,-,0.792,-
1325966200,2022-04-19T22:00:00Z,1899-12-31T21:02:10Z,FO,4175,recovery,14,27,IMP,C01,241,1150,-,0.790,-
1325976940,2022-04-19T22:00:00Z,1899-12-31T21:02:20Z,FO,4176,recovery_scraped,14,27,IMP,C01,254,889,-,0.714,-
1325981340,2022-04-19T22:00:00Z,1899-12-31T21:02:25Z,FO,4177,recovery,14,27,,,24,24,-,-,-
1325989380,2022-04-19T22:00:00Z,1899-12-31T21:02:33Z,FO,4178,recovery,14,27,IMP,C02,131,631,-,0.792,-
1325994300,2022-04-19T22:00:00Z,1899-12-31T21:02:38Z,FO,4179,recovery,14,27,IMP,C02,112,112,-,0.000,-
1326000560,2022-04-19T22:00:00Z,1899-12-31T21:02:44Z,FO,4180,recovery,14,27,IMP,C02,132,229,-,0.424,-
1326009080,2022-04-19T22:00:00Z,1899-12-31T21:02:53Z,FO,4181,recovery,14,27,IMP,C02,167,756,-,0.779,-
1326015050,2022-04-19T22:00:00Z,1899-12-31T21:02:59Z,FO,4182,recovery_scraped,14,27,IMP,C02,173,686,-,0.748,-
1326024550,2022-04-19T22:00:00Z,1899-12-31T21:03:08Z,FO,4183,recovery,14,27,IMP,C03,338,1050,-,0.678,-
1326032880,2022-04-19T22:00:00Z,1899-12-31T21:03:16Z,FO,4184,recovery,14,27,IMP,C03,3,6,-,-,-
1326044360,2022-04-19T22:00:00Z,1899-12-31T21:03:28Z,FO,4185,recovery,14,27,IMP,C03,212,372,-,0.430,-
1326051050,2022-04-19T22:00:00Z,1899-12-31T21:03:35Z,FO,4186,recovery,14,27,IMP,C03,82,232,-,0.647,-
1326059180,2022-04-19T22:00:00Z,1899-12-31T21:03:43Z,FO,4187,recovery_scraped,14,27,IMP,C03,97,552,-,0.824,-
1326065100,2022-04-19T22:00:00Z,1899-12-31T21:03:49Z,FO,4188,recovery,14,27,IMP,C04,296,1603,-,0.815,-
1326075060,2022-04-19T22:00:00Z,1899-12-31T21:03:59Z,FO,4189,recovery,14,27,IMP,C04,196,541,-,0.638,-
1326081380,2022-04-19T22:00:00Z,1899-12-31T21:04:05Z,FO,4190,recovery,14,27,IMP,C04,27,52,-,0.481,-
1326088900,2022-04-19T22:00:00Z,1899-12-31T21:04:12Z,FO,4191,recovery,14,27,,,6,6,-,-,-
1326099460,2022-04-19T22:00:00Z,1899-12-31T21:04:23Z,FO,4192,recovery,14,27,IMP,C04,145,461,-,0.685,-
1326107880,2022-04-19T22:00:00Z,1899-12-31T21:04:31Z,FO,4193,recovery_scraped,14,27,IMP,C04,70,315,-,0.778,-
1326114720,2022-04-19T22:00:00Z,1899-12-31T21:04:38Z,FO,4194,recovery,14,27,,,100,100,-,0.000,-
1326119660,2022-04-19T22:00:00Z,1899-12-31T21:04:43Z,FO,4195,recovery,14,27,IMP,C09,112,216,-,0.481,-
1326125500,2022-04-19T22:00:00Z,1899-12-31T21:04:49Z,FO,4196,recovery,14,27,IMP,C09,299,1061,-,0.718,-
1326134680,2022-04-19T22:00:00Z,1899-12-31T21:04:58Z,FO,4197,recovery,14,27,IMP,C09,169,780,-,0.783,-
1326148620,2022-04-19T22:00:00Z,1899-12-31T21:05:12Z,FO,4198,recovery,14,27,IMP,C09,108,349,-,0.691,-
1326157260,2022-04-19T22:00:00Z,1899-12-31T21:05:21Z,FO,4199,recovery_scraped,14,27,IMP,C09,43,43,-,-,-
1326163720,2022-04-19T22:00:00Z,1899-12-31T21:05:27Z,FO,4200,recovery,14,27,IMP,C12,227,845,-,0.731,-
1326169440,2022-04-19T22:00:00Z,1899-12-31T21:05:33Z,FO,4201,recovery,14,27,IMP,C12,324,1280,-,0.747,-
1326178080,2022-04-19T22:00:00Z,1899-12-31T21:05:42Z,FO,4202,recovery,14,27,IMP,C12,89,203,-,0.562,-
1326183220,2022-04-19T22:00:00Z,1899-12-31T21:05:47Z,FO,4203,recovery,14,27,IMP,C12,111,501,-,0.778,-
1326193920,2022-04-19T22:00:00Z,1899-12-31T21:05:57Z,FO,4204,recovery_scraped,14,27,IMP,C12,186,697,-,0.733,-
1326199280,2022-04-19T22:00:00Z,1899-12-31T21:06:03Z,FO,4205,recovery,14,27,,,4,6,-,-,-
1326208780,2022-04-19T22:00:00Z,1899-12-31T21:06:12Z,FO,4206,recovery,14,27,IMP,C14,146,714,-,0.796,-
1326214960,2022-04-19T22:00:00Z,1899-12-31T21:06:18Z,FO,4207,recovery,14,27,IMP,C14,143,196,-,0.270,-
1326222660,2022-04-19T22:00:00Z,1899-12-31T21:06:26Z,FO,4208,recovery,14,27,IMP,C14,96,611,-,0.843,-
1326228940,2022-04-19T22:00:00Z,1899-12-31T21:06:32Z,FO,4209,recovery,14,27,IMP,C14,124,626,-,0.802,-
1326240400,2022-04-19T22:00:00Z,1899-12-31T21:06:44Z,FO,4210,recovery_scraped,14,27,IMP,C14,269,1167,-,0.769,-
1326247820,2022-04-19T22:00:00Z,1899-12-31T21:06:51Z,FO,4211,recovery,14,27,,,6,13,-,-,-
1326258980,2022-04-19T22:00:00Z,1899-12-31T21:07:02Z,FO,4212,recovery,14,27,IMP,C16,241,727,-,0.669,-
1326263820,2022-04-19T22:00:00Z,1899-12-31T21:07:07Z,FO,4213,recovery,14,27,IMP,C16,430,1981,-,0.783,-
1326272840,2022-04-19T22:00:00Z,1899-12-31T21:07:16Z,FO,4214,recovery,14,27,IMP,C16,168,1001,-,0.832,-
1326277050,2022-04-19T22:00:00Z,1899-12-31T21:07:21Z,FO,4215,recovery,14,27,IMP,C16,268,1121,-,0.761,-
1326286340,2022-04-19T22:00:00Z,1899-12-31T21:07:30Z,FO,4216,recovery_scraped,14,27,IMP,C16,120,380,-,0.684,-
1326292580,2022-04-19T22:00:00Z,1899-12-31T21:07:36Z,FO,4217,recovery,14,27,,,19,19,-,-,-
1326304700,2022-04-19T22:00:00Z,1899-12-31T21:07:48Z,FO,4218,recovery,14,27,IMP,C18,165,593,-,0.722,-
1326310280,2022-04-19T22:00:00Z,1899-12-31T21:07:54Z,FO,4219,recovery,14,27,IMP,C18,249,830,-,0.700,-
1326320050,2022-04-19T22:00:00Z,1899-12-31T21:08:04Z,FO,4220,recovery,14,27,IMP,C18,139,328,-,0.576,-
1326325580,2022-04-19T22:00:00Z,1899-12-31T21:08:09Z,FO,4221,recovery,14,27,IMP,C18,155,590,-,0.737,-
1326335720,2022-04-19T22:00:00Z,1899-12-31T21:08:19Z,FO,4222,recovery_scraped,14,27,IMP,C18,289,1344,-,0.785,-
1326342660,2022-04-19T22:00:00Z,1899-12-31T21:08:26Z,FO,4223,recovery,14,27,,,5,7,-,-,-
1326354260,2022-04-19T22:00:00Z,1899-12-31T21:08:38Z,FO,4224,recovery,14,27,,,4,6,-,-,-
1326360600,2022-04-19T22:00:00Z,1899-12-31T21:08:44Z,FO,4225,recovery,14,27,IMP,C19,293,1086,-,0.730,-
1326366680,2022-04-19T22:00:00Z,1899-12-31T21:08:50Z,FO,4226,recovery,14,27,IMP,C19,143,405,-,0.647,-
1326374300,2022-04-19T22:00:00Z,1899-12-31T21:08:58Z,FO,4227,recovery,14,27,IMP,C19,145,263,-,0.449,-
1326380460,2022-04-19T22:00:00Z,1899-12-31T21:09:04Z,FO,4228,recovery,14,27,IMP,C19,385,1190,-,0.676,-
1326390880,2022-04-19T22:00:00Z,1899-12-31T21:09:14Z,FO,4229,recovery_scraped,14,27,IMP,C19,194,682,-,0.716,-
1326397900,2022-04-19T22:00:00Z,1899-12-31T21:09:21Z,FO,4230,recovery,14,27,,,4,7,-,-,-
1326418120,2022-04-19T22:00:00Z,1899-12-31T21:09:42Z,FO,4231,recovery,14,27,IMP,C20,350,1172,-,0.701,-
1326424600,2022-04-19T22:00:00Z,1899-12-31T21:09:48Z,FO,4232,recovery,14,27,IMP,C20,111,365,-,0.696,-
1326432280,2022-04-19T22:00:00Z,1899-12-31T21:09:56Z,FO,4233,recovery,14,27,IMP,C20,155,510,-,0.696,-
1326439160,2022-04-19T22:00:00Z,1899-12-31T21:10:03Z,FO,4234,recovery,14,27,IMP,C20,305,742,-,0.589,-
1326457220,2022-04-19T22:00:00Z,1899-12-31T21:10:21Z,FO,4235,recovery_scraped,14,27,IMP,C20,463,1289,-,0.641,-
1326482660,2022-04-19T22:00:00Z,1899-12-31T21:10:46Z,FO,4236,recovery,14,27,,,6,6,-,-,-
1326495340,2022-04-19T22:00:00Z,1899-12-31T21:10:59Z,FO,4237,recovery,14,27,IMP,C22,148,543,-,0.727,-
1326508380,2022-04-19T22:00:00Z,1899-12-31T21:11:12Z,FO,4238,recovery,14,27,IMP,C22,144,460,-,0.687,-
1326514340,2022-04-19T22:00:00Z,1899-12-31T21:11:18Z,FO,4239,recovery,14,27,IMP,C22,103,408,-,0.748,-
1326519060,2022-04-19T22:00:00Z,1899-12-31T21:11:23Z,FO,4240,recovery,14,27,IMP,C22,190,1020,-,0.814,-
1326529980,2022-04-19T22:00:00Z,1899-12-31T21:11:33Z,FO,4241,recovery_scraped,14,27,IMP,C22,270,753,-,0.641,-
1326535600,2022-04-19T22:00:00Z,1899-12-31T21:11:39Z,FO,4242,recovery,14,27,,,11,11,-,-,-
1326547940,2022-04-19T22:00:00Z,1899-12-31T21:11:51Z,FO,4243,recovery,14,27,IMP,C27,123,1189,-,0.897,-
1326556360,2022-04-19T22:00:00Z,1899-12-31T21:12:00Z,FO,4244,recovery,14,27,IMP,C27,147,588,-,0.750,-
1326564780,2022-04-19T22:00:00Z,1899-12-31T21:12:08Z,FO,4245,recovery,14,27,IMP,C27,87,349,-,0.751,-
1326571460,2022-04-19T22:00:00Z,1899-12-31T21:12:15Z,FO,4246,recovery,14,27,IMP,C27,327,1097,-,0.702,-
1326580620,2022-04-19T22:00:00Z,1899-12-31T21:12:24Z,FO,4247,recovery_scraped,14,27,IMP,C27,163,612,-,0.734,-
1326609120,2022-04-19T22:00:00Z,1899-12-31T21:12:53Z,FO,4248,recovery,14,27,IMP,C29,371,574,-,0.354,-
1326616860,2022-04-19T22:00:00Z,1899-12-31T21:13:00Z,FO,4249,recovery,14,27,IMP,C29,68,134,-,0.493,-
1326623050,2022-04-19T22:00:00Z,1899-12-31T21:13:07Z,FO,4250,recovery,14,27,IMP,C29,167,1326,-,0.874,-
1326628720,2022-04-19T22:00:00Z,1899-12-31T21:13:12Z,FO,4251,recovery,14,27,IMP,C29,107,230,-,0.535,-
1326637580,2022-04-19T22:00:00Z,1899-12-31T21:13:21Z,FO,4252,recovery_scraped,14,27,IMP,C29,137,721,-,0.810,-
1326643360,2022-04-19T22:00:00Z,1899-12-31T21:13:27Z,FO,4253,recovery,14,27,,,14,14,-,-,-
1326656460,2022-04-19T22:00:00Z,1899-12-31T21:13:40Z,FO,4254,recovery,14,27,IMP,C31,232,1331,-,0.826,-
1326662550,2022-04-19T22:00:00Z,1899-12-31T21:13:46Z,FO,4255,recovery,14,27,IMP,C31,82,294,-,0.721,-
1326670980,2022-04-19T22:00:00Z,1899-12-31T21:13:54Z,FO,4256,recovery,14,27,IMP,C31,153,1011,-,0.849,-
1326675080,2022-04-19T22:00:00Z,1899-12-31T21:13:59Z,FO,4257,recovery,14,27,IMP,C31,168,607,-,0.723,-
1326684760,2022-04-19T22:00:00Z,1899-12-31T21:14:08Z,FO,4258,recovery_scraped,14,27,IMP,C31,317,1489,-,0.787,-
1326691820,2022-04-19T22:00:00Z,1899-12-31T21:14:15Z,FO,4259,recovery,14,27,,,5,6,-,-,-
1326700820,2022-04-19T22:00:00Z,1899-12-31T21:14:24Z,FO,4260,recovery,14,27,IMP,C32,407,1754,-,0.768,-
1326706680,2022-04-19T22:00:00Z,1899-12-31T21:14:30Z,FO,4261,recovery,14,27,IMP,C32,128,549,-,0.767,-
1326712050,2022-04-19T22:00:00Z,1899-12-31T21:14:36Z,FO,4262,recovery,14,27,IMP,C32,124,423,-,0.707,-
1326719860,2022-04-19T22:00:00Z,1899-12-31T21:14:43Z,FO,4263,recovery,14,27,IMP,C32,149,682,-,0.782,-
1326729640,2022-04-19T22:00:00Z,1899-12-31T21:14:53Z,FO,4264,recovery_scraped,14,27,IMP,C32,189,833,-,0.773,-
1326735550,2022-04-19T22:00:00Z,1899-12-31T21:14:59Z,FO,4265,recovery,14,27,,,4,7,-,-,-
1326746940,2022-04-19T22:00:00Z,1899-12-31T21:15:10Z,FO,4266,recovery,14,27,IMP,C34,147,998,-,0.853,-
1326751550,2022-04-19T22:00:00Z,1899-12-31T21:15:15Z,FO,4267,recovery,14,27,IMP,C34,131,343,-,0.618,-
1326759060,2022-04-19T22:00:00Z,1899-12-31T21:15:23Z,FO,4268,recovery,14,27,IMP,C34,174,897,-,0.806,-
1326765550,2022-04-19T22:00:00Z,1899-12-31T21:15:29Z,FO,4269,recovery,14,27,IMP,C34,195,612,-,0.681,-
1326778640,2022-04-19T22:00:00Z,1899-12-31T21:15:42Z,FO,4270,recovery_scraped,14,27,IMP,C34,340,1264,-,0.731,-
1326784060,2022-04-19T22:00:00Z,1899-12-31T21:15:48Z,FO,4271,recovery,14,27,,,11,11,-,-,-
1326800580,2022-04-19T22:00:00Z,1899-12-31T21:16:04Z,FO,4272,recovery,14,27,IMP,C36,286,914,-,0.687,-
1326805680,2022-04-19T22:00:00Z,1899-12-31T21:16:09Z,FO,4273,recovery,14,27,IMP,C36,339,1480,-,0.771,-
1326815160,2022-04-19T22:00:00Z,1899-12-31T21:16:19Z,FO,4274,recovery,14,27,IMP,C36,175,734,-,0.762,-
1326821880,2022-04-19T22:00:00Z,1899-12-31T21:16:25Z,FO,4275,recovery,14,27,IMP,C36,313,1270,-,0.754,-
1326831880,2022-04-19T22:00:00Z,1899-12-31T21:16:35Z,FO,4276,recovery_scraped,14,27,IMP,C36,442,1893,-,0.767,-
1326837940,2022-04-19T22:00:00Z,1899-12-31T21:16:41Z,FO,4277,recovery,14,27,,,14,15,-,-,-
1326850420,2022-04-19T22:00:00Z,1899-12-31T21:16:54Z,FO,4278,recovery,14,27,IMP,C37,271,995,-,0.728,-
1326861420,2022-04-19T22:00:00Z,1899-12-31T21:17:05Z,FO,4279,recovery,14,27,IMP,C37,234,967,-,0.758,-
1326867550,2022-04-19T22:00:00Z,1899-12-31T21:17:11Z,FO,4280,recovery,14,27,IMP,C37,377,1244,-,0.697,-
1326873120,2022-04-19T22:00:00Z,1899-12-31T21:17:17Z,FO,4281,recovery,14,27,IMP,C37,335,662,-,0.494,-
1326885000,2022-04-19T22:00:00Z,1899-12-31T21:17:29Z,FO,4282,recovery_scraped,14,27,IMP,C37,111,295,-,0.624,-
1326892000,2022-04-19T22:00:00Z,1899-12-31T21:17:36Z,FO,4283,recovery,14,27,,,6,16,-,-,-
1326902220,2022-04-19T22:00:00Z,1899-12-31T21:17:46Z,FO,4284,recovery,14,27,IMP,C41,256,1137,-,0.775,-
1326908920,2022-04-19T22:00:00Z,1899-12-31T21:17:52Z,FO,4285,recovery,14,27,IMP,C41,335,335,-,0.000,-
1326913320,2022-04-19T22:00:00Z,1899-12-31T21:17:57Z,FO,4286,recovery,14,27,IMP,C41,213,979,-,0.782,-
1326920860,2022-04-19T22:00:00Z,1899-12-31T21:18:04Z,FO,4287,recovery,14,27,IMP,C41,219,659,-,0.668,-
