"","Time..rel.ms.","Date","Time","Type","No.","Phase","Day","duration","System","Channel","F","Fm","PAR","Y.II.","ETR"
"592",2988680,"2022-04-01T22:00:00Z","1899-12-31T21:33:09Z","FO",1835,"stress",9,9,"IMP","C20",182,613,"0","0.703","0.0"
"593",3007920,"2022-04-01T22:00:00Z","1899-12-31T21:33:28Z","FO",1836,"stress",9,9,"IMP","C20",420,1436,"0","0.708","0.0"
"594",3021000,"2022-04-01T22:00:00Z","1899-12-31T21:33:42Z","FO",1837,"stress",9,9,"IMP","C20",239,910,"0","0.737","0.0"
"595",3035060,"2022-04-01T22:00:00Z","1899-12-31T21:33:56Z","FO",1838,"stress",9,9,"IMP","C20",586,1944,"0","0.699","0.0"
"596",3042980,"2022-04-01T22:00:00Z","1899-12-31T21:34:03Z","FO",1839,"stress",9,9,"IMP","C20",128,293,"0","0.563","0.0"
"597",3051900,"2022-04-01T22:00:00Z","1899-12-31T21:34:12Z","FO",1840,"stress",9,9,"IMP","C20",102,236,"0","0.568","0.0"
"598",3073340,"2022-04-01T22:00:00Z","1899-12-31T21:34:34Z","FO",1843,"stress",9,9,"IMP","C21",418,1399,"0","0.701","0.0"
"599",3081260,"2022-04-01T22:00:00Z","1899-12-31T21:34:42Z","FO",1844,"stress",9,9,"IMP","C21",167,442,"0","0.622","0.0"
"600",3095060,"2022-04-01T22:00:00Z","1899-12-31T21:34:56Z","FO",1845,"stress",9,9,"IMP","C21",217,693,"0","0.687","0.0"
"601",3109700,"2022-04-01T22:00:00Z","1899-12-31T21:35:10Z","FO",1846,"stress",9,9,"IMP","C21",178,618,"0","0.712","0.0"
"602",3128220,"2022-04-01T22:00:00Z","1899-12-31T21:35:29Z","FO",1848,"stress",9,9,"IMP","C22",135,440,"0","0.693","0.0"
"603",3140880,"2022-04-01T22:00:00Z","1899-12-31T21:35:41Z","FO",1849,"stress",9,9,"IMP","C22",346,857,"0","0.596","0.0"
"604",3147580,"2022-04-01T22:00:00Z","1899-12-31T21:35:48Z","FO",1850,"stress",9,9,"IMP","C22",317,1214,"0","0.739","0.0"
"605",3157900,"2022-04-01T22:00:00Z","1899-12-31T21:35:58Z","FO",1851,"stress",9,9,"IMP","C22",370,977,"0","0.621","0.0"
"606",3175460,"2022-04-01T22:00:00Z","1899-12-31T21:36:16Z","FO",1853,"stress",9,9,"IMP","C23",149,485,"0","0.693","0.0"
"607",3181480,"2022-04-01T22:00:00Z","1899-12-31T21:36:22Z","FO",1854,"stress",9,9,"IMP","C23",227,543,"0","0.582","0.0"
"608",3188300,"2022-04-01T22:00:00Z","1899-12-31T21:36:29Z","FO",1855,"stress",9,9,"IMP","C23",210,400,"0","0.475","0.0"
"609",3198620,"2022-04-01T22:00:00Z","1899-12-31T21:36:39Z","FO",1856,"stress",9,9,"IMP","C23",325,700,"0","0.536","0.0"
"610",3264260,"2022-04-01T22:00:00Z","1899-12-31T21:37:45Z","FO",1858,"stress",9,9,"IMP","C24",117,413,"0","0.717","0.0"
"611",3270180,"2022-04-01T22:00:00Z","1899-12-31T21:37:51Z","FO",1859,"stress",9,9,"IMP","C24",79,243,"0","0.675","0.0"
"612",3277900,"2022-04-01T22:00:00Z","1899-12-31T21:37:58Z","FO",1860,"stress",9,9,"IMP","C24",92,208,"0","0.558","0.0"
"613",3289660,"2022-04-01T22:00:00Z","1899-12-31T21:38:10Z","FO",1861,"stress",9,9,"IMP","C24",703,2049,"0","0.657","0.0"
"614",3305920,"2022-04-01T22:00:00Z","1899-12-31T21:38:26Z","FO",1863,"stress",9,9,"IMP","C25",352,1187,"0","0.703","0.0"
"615",3311380,"2022-04-01T22:00:00Z","1899-12-31T21:38:32Z","FO",1864,"stress",9,9,"IMP","C25",307,1485,"0","0.793","0.0"
"616",3317200,"2022-04-01T22:00:00Z","1899-12-31T21:38:38Z","FO",1865,"stress",9,9,"IMP","C25",230,1276,"0","0.820","0.0"
"617",3326140,"2022-04-01T22:00:00Z","1899-12-31T21:38:47Z","FO",1866,"stress",9,9,"IMP","C25",173,570,"0","0.696","0.0"
"618",3337920,"2022-04-01T22:00:00Z","1899-12-31T21:38:58Z","FO",1868,"stress",9,9,"IMP","C26",353,1166,"0","0.697","0.0"
"619",3342780,"2022-04-01T22:00:00Z","1899-12-31T21:39:03Z","FO",1869,"stress",9,9,"IMP","C26",295,1631,"0","0.819","0.0"
"620",3348760,"2022-04-01T22:00:00Z","1899-12-31T21:39:09Z","FO",1870,"stress",9,9,"IMP","C26",146,566,"0","0.742","0.0"
"621",3362340,"2022-04-01T22:00:00Z","1899-12-31T21:39:23Z","FO",1871,"stress",9,9,"IMP","C26",117,457,"0","0.744","0.0"
"622",3377840,"2022-04-01T22:00:00Z","1899-12-31T21:39:38Z","FO",1873,"stress",9,9,"IMP","C27",368,1116,"0","0.670","0.0"
"623",3384900,"2022-04-01T22:00:00Z","1899-12-31T21:39:45Z","FO",1874,"stress",9,9,"IMP","C27",156,875,"0","0.822","0.0"
"624",3390560,"2022-04-01T22:00:00Z","1899-12-31T21:39:51Z","FO",1875,"stress",9,9,"IMP","C27",220,691,"0","0.682","0.0"
"625",3399580,"2022-04-01T22:00:00Z","1899-12-31T21:40:00Z","FO",1876,"stress",9,9,"IMP","C27",303,1013,"0","0.701","0.0"
"626",3414880,"2022-04-01T22:00:00Z","1899-12-31T21:40:15Z","FO",1878,"stress",9,9,"IMP","C28",106,263,"0","0.597","0.0"
"627",3421000,"2022-04-01T22:00:00Z","1899-12-31T21:40:22Z","FO",1879,"stress",9,9,"IMP","C28",167,356,"0","0.531","0.0"
"628",3427300,"2022-04-01T22:00:00Z","1899-12-31T21:40:28Z","FO",1880,"stress",9,9,"IMP","C28",95,236,"0","0.597","0.0"
"629",3435440,"2022-04-01T22:00:00Z","1899-12-31T21:40:36Z","FO",1881,"stress",9,9,"IMP","C28",268,895,"0","0.701","0.0"
"630",3447640,"2022-04-01T22:00:00Z","1899-12-31T21:40:48Z","FO",1883,"stress",9,9,"IMP","C29",159,335,"0","0.525","0.0"
"631",3452120,"2022-04-01T22:00:00Z","1899-12-31T21:40:53Z","FO",1884,"stress",9,9,"IMP","C29",90,181,"0","0.503","0.0"
"632",3458440,"2022-04-01T22:00:00Z","1899-12-31T21:40:59Z","FO",1885,"stress",9,9,"IMP","C29",96,128,"0","0.250","0.0"
"633",3474060,"2022-04-01T22:00:00Z","1899-12-31T21:41:15Z","FO",1886,"stress",9,9,"IMP","C29",296,878,"0","0.663","0.0"
"634",3486460,"2022-04-01T22:00:00Z","1899-12-31T21:41:27Z","FO",1887,"stress",9,9,"IMP","C29",153,353,"0","0.567","0.0"
"635",3492060,"2022-04-01T22:00:00Z","1899-12-31T21:41:33Z","FO",1888,"stress",9,9,"IMP","C29",89,160,"0","0.444","0.0"
"636",3498060,"2022-04-01T22:00:00Z","1899-12-31T21:41:39Z","FO",1889,"stress",9,9,"IMP","C29",67,121,"0","0.446","0.0"
"637",3516860,"2022-04-01T22:00:00Z","1899-12-31T21:41:57Z","FO",1892,"stress",9,9,"IMP","C30",153,531,"0","0.712","0.0"
"638",3523460,"2022-04-01T22:00:00Z","1899-12-31T21:42:04Z","FO",1893,"stress",9,9,"IMP","C30",151,340,"0","0.556","0.0"
"639",3529180,"2022-04-01T22:00:00Z","1899-12-31T21:42:10Z","FO",1894,"stress",9,9,"IMP","C30",82,231,"0","0.645","0.0"
"640",3539760,"2022-04-01T22:00:00Z","1899-12-31T21:42:20Z","FO",1895,"stress",9,9,"IMP","C30",503,1170,"0","0.570","0.0"
"641",3566700,"2022-04-01T22:00:00Z","1899-12-31T21:42:47Z","FO",1899,"stress",9,9,"IMP","C31",303,880,"0","0.656","0.0"
"642",3573500,"2022-04-01T22:00:00Z","1899-12-31T21:42:54Z","FO",1900,"stress",9,9,"IMP","C31",135,610,"0","0.779","0.0"
"643",3580460,"2022-04-01T22:00:00Z","1899-12-31T21:43:01Z","FO",1901,"stress",9,9,"IMP","C31",118,213,"0","0.446","0.0"
"644",3587140,"2022-04-01T22:00:00Z","1899-12-31T21:43:08Z","FO",1902,"stress",9,9,"IMP","C31",171,665,"0","0.743","0.0"
"645",3601140,"2022-04-01T22:00:00Z","1899-12-31T21:43:22Z","FO",1904,"stress",9,9,"IMP","C32",178,592,"0","0.699","0.0"
"646",3611320,"2022-04-01T22:00:00Z","1899-12-31T21:43:32Z","FO",1905,"stress",9,9,"IMP","C32",53,86,"0","0.384","0.0"
"647",3622560,"2022-04-01T22:00:00Z","1899-12-31T21:43:43Z","FO",1906,"stress",9,9,"IMP","C32",365,1026,"0","0.644","0.0"
"648",3632160,"2022-04-01T22:00:00Z","1899-12-31T21:43:53Z","FO",1907,"stress",9,9,"IMP","C32",223,668,"0","0.666","0.0"
"649",3642050,"2022-04-01T22:00:00Z","1899-12-31T21:44:03Z","FO",1909,"stress",9,9,"IMP","C33",8,9,"0","-","-"
"650",3653840,"2022-04-01T22:00:00Z","1899-12-31T21:44:14Z","FO",1910,"stress",9,9,"IMP","C33",189,590,"0","0.680","0.0"
"651",3660500,"2022-04-01T22:00:00Z","1899-12-31T21:44:21Z","FO",1911,"stress",9,9,"IMP","C33",164,491,"0","0.666","0.0"
"652",3666380,"2022-04-01T22:00:00Z","1899-12-31T21:44:27Z","FO",1912,"stress",9,9,"IMP","C33",100,298,"0","0.664","0.0"
"653",3693660,"2022-04-01T22:00:00Z","1899-12-31T21:44:54Z","FO",1915,"stress",9,9,"IMP","C34",294,880,"0","0.666","0.0"
"654",3700320,"2022-04-01T22:00:00Z","1899-12-31T21:45:01Z","FO",1916,"stress",9,9,"IMP","C34",246,378,"0","0.349","0.0"
"655",3708620,"2022-04-01T22:00:00Z","1899-12-31T21:45:09Z","FO",1917,"stress",9,9,"IMP","C34",137,457,"0","0.700","0.0"
"656",3717600,"2022-04-01T22:00:00Z","1899-12-31T21:45:18Z","FO",1918,"stress",9,9,"IMP","C34",320,948,"0","0.662","0.0"
"657",3732660,"2022-04-01T22:00:00Z","1899-12-31T21:45:33Z","FO",1920,"stress",9,9,"IMP","C35",353,1079,"0","0.673","0.0"
"658",3741920,"2022-04-01T22:00:00Z","1899-12-31T21:45:42Z","FO",1921,"stress",9,9,"IMP","C35",103,341,"0","0.698","0.0"
"659",3748560,"2022-04-01T22:00:00Z","1899-12-31T21:45:49Z","FO",1922,"stress",9,9,"IMP","C35",87,367,"0","0.763","0.0"
"660",3763060,"2022-04-01T22:00:00Z","1899-12-31T21:46:04Z","FO",1923,"stress",9,9,"IMP","C35",487,1529,"0","0.681","0.0"
"661",3791920,"2022-04-01T22:00:00Z","1899-12-31T21:46:32Z","FO",1926,"stress",9,9,"IMP","C36",145,473,"0","0.693","0.0"
"662",3803080,"2022-04-01T22:00:00Z","1899-12-31T21:46:44Z","FO",1927,"stress",9,9,"IMP","C36",73,232,"0","0.685","0.0"
"663",3819560,"2022-04-01T22:00:00Z","1899-12-31T21:47:00Z","FO",1928,"stress",9,9,"IMP","C36",803,2552,"0","0.685","0.0"
"664",3825180,"2022-04-01T22:00:00Z","1899-12-31T21:47:06Z","FO",1929,"stress",9,9,"IMP","C36",457,457,"0","0.000","0.0"
"665",3860860,"2022-04-01T22:00:00Z","1899-12-31T21:47:41Z","FO",1933,"stress",9,9,"IMP","C37",119,427,"0","0.721","0.0"
"666",3867160,"2022-04-01T22:00:00Z","1899-12-31T21:47:48Z","FO",1934,"stress",9,9,"IMP","C37",115,413,"0","0.722","0.0"
"667",3874560,"2022-04-01T22:00:00Z","1899-12-31T21:47:55Z","FO",1935,"stress",9,9,"IMP","C37",142,255,"0","0.443","0.0"
"668",3886260,"2022-04-01T22:00:00Z","1899-12-31T21:48:07Z","FO",1936,"stress",9,9,"IMP","C37",871,2660,"0","0.673","0.0"
"669",3914580,"2022-04-01T22:00:00Z","1899-12-31T21:48:35Z","FO",1940,"stress",9,9,"IMP","C38",234,711,"0","0.671","0.0"
"670",3921940,"2022-04-01T22:00:00Z","1899-12-31T21:48:42Z","FO",1941,"stress",9,9,"IMP","C38",203,247,"0","0.178","0.0"
"671",3928600,"2022-04-01T22:00:00Z","1899-12-31T21:48:49Z","FO",1942,"stress",9,9,"IMP","C38",117,341,"0","0.657","0.0"
"672",3940180,"2022-04-01T22:00:00Z","1899-12-31T21:49:01Z","FO",1943,"stress",9,9,"IMP","C38",202,581,"0","0.652","0.0"
"673",3959900,"2022-04-01T22:00:00Z","1899-12-31T21:49:20Z","FO",1946,"stress",9,9,"IMP","C39",169,831,"0","0.797","0.0"
"674",3965280,"2022-04-01T22:00:00Z","1899-12-31T21:49:26Z","FO",1947,"stress",9,9,"IMP","C39",69,822,"0","0.916","0.0"
"675",3974260,"2022-04-01T22:00:00Z","1899-12-31T21:49:35Z","FO",1948,"stress",9,9,"IMP","C39",77,206,"0","0.626","0.0"
"676",3983260,"2022-04-01T22:00:00Z","1899-12-31T21:49:44Z","FO",1949,"stress",9,9,"IMP","C39",235,275,"0","0.145","0.0"
"677",4006840,"2022-04-01T22:00:00Z","1899-12-31T21:50:07Z","FO",1952,"stress",9,9,"IMP","C40",147,456,"0","0.678","0.0"
"678",4014960,"2022-04-01T22:00:00Z","1899-12-31T21:50:15Z","FO",1953,"stress",9,9,"IMP","C40",204,574,"0","0.645","0.0"
"679",4020360,"2022-04-01T22:00:00Z","1899-12-31T21:50:21Z","FO",1954,"stress",9,9,"IMP","C40",121,410,"0","0.705","0.0"
"680",4031760,"2022-04-01T22:00:00Z","1899-12-31T21:50:32Z","FO",1955,"stress",9,9,"IMP","C40",426,1529,"0","0.721","0.0"
"681",4151920,"2022-04-01T22:00:00Z","1899-12-31T21:52:32Z","FO",1960,"stress",9,9,"IMP","C41",105,333,"0","0.685","0.0"
"682",4158760,"2022-04-01T22:00:00Z","1899-12-31T21:52:39Z","FO",1961,"stress",9,9,"IMP","C41",253,955,"0","0.735","0.0"
"683",4172240,"2022-04-01T22:00:00Z","1899-12-31T21:52:53Z","FO",1962,"stress",9,9,"IMP","C41",73,255,"0","0.714","0.0"
"684",4185300,"2022-04-01T22:00:00Z","1899-12-31T21:53:06Z","FO",1963,"stress",9,9,"IMP","C41",219,237,"0","0.076","0.0"
"685",4215460,"2022-04-01T22:00:00Z","1899-12-31T21:53:36Z","FO",1966,"stress",9,9,"IMP","C42",291,1149,"0","0.747","0.0"
"686",4222060,"2022-04-01T22:00:00Z","1899-12-31T21:53:43Z","FO",1967,"stress",9,9,"IMP","C42",225,586,"0","0.616","0.0"
"687",4230920,"2022-04-01T22:00:00Z","1899-12-31T21:53:51Z","FO",1968,"stress",9,9,"IMP","C42",225,426,"0","0.472","0.0"
"688",4237380,"2022-04-01T22:00:00Z","1899-12-31T21:53:58Z","FO",1969,"stress",9,9,"IMP","C42",120,543,"0","0.779","0.0"
"689",4250000,"2022-04-01T22:00:00Z","1899-12-31T21:54:11Z","FO",1971,"stress",9,9,"IMP","C43",379,1338,"0","0.717","0.0"
"690",4257640,"2022-04-01T22:00:00Z","1899-12-31T21:54:18Z","FO",1972,"stress",9,9,"IMP","C43",229,468,"0","0.511","0.0"
"691",4264700,"2022-04-01T22:00:00Z","1899-12-31T21:54:25Z","FO",1973,"stress",9,9,"IMP","C43",168,456,"0","0.632","0.0"
"692",4272720,"2022-04-01T22:00:00Z","1899-12-31T21:54:33Z","FO",1974,"stress",9,9,"IMP","C43",190,601,"0","0.684","0.0"
"693",4282400,"2022-04-01T22:00:00Z","1899-12-31T21:54:43Z","FO",1976,"stress",9,9,"IMP","C44",226,629,"0","0.641","0.0"
"694",4288000,"2022-04-01T22:00:00Z","1899-12-31T21:54:49Z","FO",1977,"stress",9,9,"IMP","C44",159,604,"0","0.737","0.0"
"695",4294420,"2022-04-01T22:00:00Z","1899-12-31T21:54:55Z","FO",1978,"stress",9,9,"IMP","C44",208,917,"0","0.773","0.0"
"696",4306700,"2022-04-01T22:00:00Z","1899-12-31T21:55:07Z","FO",1979,"stress",9,9,"IMP","C44",222,492,"0","0.549","0.0"
"697",4326220,"2022-04-01T22:00:00Z","1899-12-31T21:55:27Z","FO",1982,"stress",9,9,"IMP","C45",257,821,"0","0.687","0.0"
"698",4332000,"2022-04-01T22:00:00Z","1899-12-31T21:55:33Z","FO",1983,"stress",9,9,"IMP","C45",190,607,"0","0.687","0.0"
"699",4340720,"2022-04-01T22:00:00Z","1899-12-31T21:55:41Z","FO",1984,"stress",9,9,"IMP","C45",137,767,"1","0.821","0.3"
"700",4346560,"2022-04-01T22:00:00Z","1899-12-31T21:55:47Z","FO",1985,"stress",9,9,"IMP","C45",82,277,"0","0.704","0.0"
"701",4357920,"2022-04-01T22:00:00Z","1899-12-31T21:55:58Z","FO",1987,"stress",9,9,"IMP","C46",98,348,"0","0.718","0.0"
"702",4363700,"2022-04-01T22:00:00Z","1899-12-31T21:56:04Z","FO",1988,"stress",9,9,"IMP","C46",126,438,"0","0.712","0.0"
"703",4368180,"2022-04-01T22:00:00Z","1899-12-31T21:56:09Z","FO",1989,"stress",9,9,"IMP","C46",192,1690,"0","0.886","0.0"
"704",4374760,"2022-04-01T22:00:00Z","1899-12-31T21:56:15Z","FO",1990,"stress",9,9,"IMP","C46",194,615,"0","0.685","0.0"
"705",4386640,"2022-04-01T22:00:00Z","1899-12-31T21:56:27Z","FO",1992,"stress",9,9,"IMP","C47",239,1026,"0","0.767","0.0"
"706",4391700,"2022-04-01T22:00:00Z","1899-12-31T21:56:32Z","FO",1993,"stress",9,9,"IMP","C47",212,652,"0","0.675","0.0"
"707",4396100,"2022-04-01T22:00:00Z","1899-12-31T21:56:37Z","FO",1994,"stress",9,9,"IMP","C47",160,367,"0","0.564","0.0"
"708",4407620,"2022-04-01T22:00:00Z","1899-12-31T21:56:48Z","FO",1995,"stress",9,9,"IMP","C47",182,347,"0","0.476","0.0"
"709",4433880,"2022-04-01T22:00:00Z","1899-12-31T21:57:14Z","FO",1998,"stress",9,9,"IMP","C48",205,652,"0","0.686","0.0"
"710",4439160,"2022-04-01T22:00:00Z","1899-12-31T21:57:20Z","FO",1999,"stress",9,9,"IMP","C48",59,239,"0","0.753","0.0"
"711",4444280,"2022-04-01T22:00:00Z","1899-12-31T21:57:25Z","FO",2000,"stress",9,9,"IMP","C48",134,635,"0","0.789","0.0"
"712",4451580,"2022-04-01T22:00:00Z","1899-12-31T21:57:32Z","FO",2001,"stress",9,9,"IMP","C48",120,227,"0","0.471","0.0"
"713",4468960,"2022-04-01T22:00:00Z","1899-12-31T21:57:49Z","FO",2003,"stress",9,9,"IMP","C49",140,974,"0","0.856","0.0"
"714",4474280,"2022-04-01T22:00:00Z","1899-12-31T21:57:55Z","FO",2004,"stress",9,9,"IMP","C49",146,451,"0","0.676","0.0"
"715",4479420,"2022-04-01T22:00:00Z","1899-12-31T21:58:00Z","FO",2005,"stress",9,9,"IMP","C49",130,262,"0","0.504","0.0"
"716",4489560,"2022-04-01T22:00:00Z","1899-12-31T21:58:10Z","FO",2006,"stress",9,9,"IMP","C49",139,920,"0","0.849","0.0"
"717",4494960,"2022-04-01T22:00:00Z","1899-12-31T21:58:15Z","FO",2007,"stress",9,9,"IMP","C49",257,309,"0","0.168","0.0"
"718",4501200,"2022-04-01T22:00:00Z","1899-12-31T21:58:22Z","FO",2008,"stress",9,9,"IMP","C49",112,234,"0","0.521","0.0"
"719",4538980,"2022-04-01T22:00:00Z","1899-12-31T21:58:59Z","FO",2011,"stress",9,9,"IMP","C50",235,787,"0","0.701","0.0"
"720",4545900,"2022-04-01T22:00:00Z","1899-12-31T21:59:06Z","FO",2012,"stress",9,9,"IMP","C50",149,522,"0","0.715","0.0"
"721",4552160,"2022-04-01T22:00:00Z","1899-12-31T21:59:13Z","FO",2013,"stress",9,9,"IMP","C50",109,404,"0","0.730","0.0"
"722",4558340,"2022-04-01T22:00:00Z","1899-12-31T21:59:19Z","FO",2014,"stress",9,9,"IMP","C50",280,978,"0","0.714","0.0"
"723",4576740,"2022-04-01T22:00:00Z","1899-12-31T21:59:37Z","FO",2016,"stress",9,9,"IMP","C51",351,1299,"0","0.730","0.0"
"724",4586300,"2022-04-01T22:00:00Z","1899-12-31T21:59:47Z","FO",2017,"stress",9,9,"IMP","C51",161,536,"0","0.700","0.0"
"725",4592960,"2022-04-01T22:00:00Z","1899-12-31T21:59:53Z","FO",2018,"stress",9,9,"IMP","C51",136,405,"0","0.664","0.0"
"726",4599720,"2022-04-01T22:00:00Z","1899-12-31T22:00:00Z","FO",2019,"stress",9,9,"IMP","C51",118,296,"0","0.601","0.0"
"727",4614060,"2022-04-01T22:00:00Z","1899-12-31T22:00:15Z","FO",2021,"stress",9,9,"IMP","C52",374,1168,"0","0.680","0.0"
"728",4622060,"2022-04-01T22:00:00Z","1899-12-31T22:00:23Z","FO",2022,"stress",9,9,"IMP","C52",201,548,"0","0.633","0.0"
"729",4628120,"2022-04-01T22:00:00Z","1899-12-31T22:00:29Z","FO",2023,"stress",9,9,"IMP","C52",249,741,"0","0.664","0.0"
"730",4645740,"2022-04-01T22:00:00Z","1899-12-31T22:00:46Z","FO",2024,"stress",9,9,"IMP","C52",110,368,"0","0.701","0.0"
"731",4671320,"2022-04-01T22:00:00Z","1899-12-31T22:01:12Z","FO",2026,"stress",9,9,"IMP","C53",265,1008,"0","0.737","0.0"
"732",4679260,"2022-04-01T22:00:00Z","1899-12-31T22:01:20Z","FO",2027,"stress",9,9,"IMP","C53",223,627,"0","0.644","0.0"
"733",4686980,"2022-04-01T22:00:00Z","1899-12-31T22:01:27Z","FO",2028,"stress",9,9,"IMP","C53",132,431,"0","0.694","0.0"
"734",4701940,"2022-04-01T22:00:00Z","1899-12-31T22:01:42Z","FO",2029,"stress",9,9,"IMP","C53",266,966,"0","0.725","0.0"
"735",4721780,"2022-04-01T22:00:00Z","1899-12-31T22:02:02Z","FO",2031,"stress",9,9,"IMP","C54",221,879,"0","0.749","0.0"
"736",4729580,"2022-04-01T22:00:00Z","1899-12-31T22:02:10Z","FO",2032,"stress",9,9,"IMP","C54",310,1331,"0","0.767","0.0"
"737",4734340,"2022-04-01T22:00:00Z","1899-12-31T22:02:15Z","FO",2033,"stress",9,9,"IMP","C54",140,495,"0","0.717","0.0"
"738",4741100,"2022-04-01T22:00:00Z","1899-12-31T22:02:22Z","FO",2034,"stress",9,9,"IMP","C54",127,467,"0","0.728","0.0"
"739",4756420,"2022-04-01T22:00:00Z","1899-12-31T22:02:37Z","FO",2036,"stress",9,9,"IMP","C55",192,251,"0","0.235","0.0"
"740",4764700,"2022-04-01T22:00:00Z","1899-12-31T22:02:45Z","FO",2037,"stress",9,9,"IMP","C55",274,836,"0","0.672","0.0"
"741",4771640,"2022-04-01T22:00:00Z","1899-12-31T22:02:52Z","FO",2038,"stress",9,9,"IMP","C55",359,724,"0","0.504","0.0"
"742",4777880,"2022-04-01T22:00:00Z","1899-12-31T22:02:58Z","FO",2039,"stress",9,9,"IMP","C55",166,621,"0","0.733","0.0"
"743",4799660,"2022-04-01T22:00:00Z","1899-12-31T22:03:20Z","FO",2042,"stress",9,9,"IMP","C56",199,701,"0","0.716","0.0"
"744",4804600,"2022-04-01T22:00:00Z","1899-12-31T22:03:25Z","FO",2043,"stress",9,9,"IMP","C56",206,704,"0","0.707","0.0"
"745",4809260,"2022-04-01T22:00:00Z","1899-12-31T22:03:30Z","FO",2044,"stress",9,9,"IMP","C56",397,945,"0","0.580","0.0"
"746",4825920,"2022-04-01T22:00:00Z","1899-12-31T22:03:46Z","FO",2045,"stress",9,9,"IMP","C56",316,1026,"0","0.692","0.0"
"747",4845440,"2022-04-01T22:00:00Z","1899-12-31T22:04:06Z","FO",2047,"stress",9,9,"IMP","C57",123,372,"0","0.669","0.0"
"748",4851620,"2022-04-01T22:00:00Z","1899-12-31T22:04:12Z","FO",2048,"stress",9,9,"IMP","C57",200,739,"0","0.729","0.0"
"749",4856640,"2022-04-01T22:00:00Z","1899-12-31T22:04:17Z","FO",2049,"stress",9,9,"IMP","C57",219,1188,"0","0.816","0.0"
"750",4862700,"2022-04-01T22:00:00Z","1899-12-31T22:04:23Z","FO",2050,"stress",9,9,"IMP","C57",149,542,"0","0.725","0.0"
"751",4872100,"2022-04-01T22:00:00Z","1899-12-31T22:04:33Z","FO",2052,"stress",9,9,"IMP","C58",137,691,"0","0.802","0.0"
"752",4877680,"2022-04-01T22:00:00Z","1899-12-31T22:04:38Z","FO",2053,"stress",9,9,"IMP","C58",166,308,"0","0.461","0.0"
"753",4884060,"2022-04-01T22:00:00Z","1899-12-31T22:04:45Z","FO",2054,"stress",9,9,"IMP","C58",206,425,"0","0.515","0.0"
"754",4890400,"2022-04-01T22:00:00Z","1899-12-31T22:04:51Z","FO",2055,"stress",9,9,"IMP","C58",60,250,"1","0.760","0.3"
"755",4900940,"2022-04-01T22:00:00Z","1899-12-31T22:05:01Z","FO",2057,"stress",9,9,"IMP","C59",93,453,"0","0.795","0.0"
"756",4905700,"2022-04-01T22:00:00Z","1899-12-31T22:05:06Z","FO",2058,"stress",9,9,"IMP","C59",152,332,"0","0.542","0.0"
"757",4911720,"2022-04-01T22:00:00Z","1899-12-31T22:05:12Z","FO",2059,"stress",9,9,"IMP","C59",79,266,"0","0.703","0.0"
"758",4920880,"2022-04-01T22:00:00Z","1899-12-31T22:05:21Z","FO",2060,"stress",9,9,"IMP","C59",166,535,"0","0.690","0.0"
"759",4933140,"2022-04-01T22:00:00Z","1899-12-31T22:05:34Z","FO",2062,"stress",9,9,"IMP","C60",279,655,"0","0.574","0.0"
"760",4939560,"2022-04-01T22:00:00Z","1899-12-31T22:05:40Z","FO",2063,"stress",9,9,"IMP","C60",239,1229,"0","0.806","0.0"
"761",4944780,"2022-04-01T22:00:00Z","1899-12-31T22:05:45Z","FO",2064,"stress",9,9,"IMP","C60",257,387,"0","0.336","0.0"
"762",4956860,"2022-04-01T22:00:00Z","1899-12-31T22:05:57Z","FO",2065,"stress",9,9,"IMP","C60",793,1578,"0","0.497","0.0"
"763",4971840,"2022-04-01T22:00:00Z","1899-12-31T22:06:12Z","FO",2067,"stress",9,9,"IMP","C61",237,683,"0","0.653","0.0"
"764",4980340,"2022-04-01T22:00:00Z","1899-12-31T22:06:21Z","FO",2068,"stress",9,9,"IMP","C61",167,465,"0","0.641","0.0"
"765",4986800,"2022-04-01T22:00:00Z","1899-12-31T22:06:27Z","FO",2069,"stress",9,9,"IMP","C61",180,414,"0","0.565","0.0"
"766",4993120,"2022-04-01T22:00:00Z","1899-12-31T22:06:34Z","FO",2070,"stress",9,9,"IMP","C61",234,445,"1","0.474","0.2"
"767",5006100,"2022-04-01T22:00:00Z","1899-12-31T22:06:47Z","FO",2072,"stress",9,9,"IMP","C62",109,357,"0","0.695","0.0"
"768",5012500,"2022-04-01T22:00:00Z","1899-12-31T22:06:53Z","FO",2073,"stress",9,9,"IMP","C62",99,387,"0","0.744","0.0"
"769",5018640,"2022-04-01T22:00:00Z","1899-12-31T22:06:59Z","FO",2074,"stress",9,9,"IMP","C62",144,527,"0","0.727","0.0"
"770",5025640,"2022-04-01T22:00:00Z","1899-12-31T22:07:06Z","FO",2075,"stress",9,9,"IMP","C62",123,550,"1","0.776","0.3"
"771",5035320,"2022-04-01T22:00:00Z","1899-12-31T22:07:16Z","FO",2076,"stress",9,9,"IMP","C62",192,502,"0","0.618","0.0"
"772",5053540,"2022-04-01T22:00:00Z","1899-12-31T22:07:34Z","FO",2078,"stress",9,9,"IMP","C63",206,701,"1","0.706","0.3"
"773",5063120,"2022-04-01T22:00:00Z","1899-12-31T22:07:44Z","FO",2079,"stress",9,9,"IMP","C63",282,988,"0","0.715","0.0"
"774",5070920,"2022-04-01T22:00:00Z","1899-12-31T22:07:51Z","FO",2080,"stress",9,9,"IMP","C63",134,367,"0","0.635","0.0"
